1518667203.7,4.25243377686,1000,
1518667203.96,4.25243377686,1000,
1518667204.23,4.26878929138,1000,
1518667204.49,4.25243377686,1000,
1518667204.75,4.21563386917,1000,
1518667205.01,4.27287817001,1000,
1518667205.27,4.23607826233,1000,
1518667205.53,4.25243377686,1000,
1518667205.79,4.21563386917,1000,
1518667206.05,4.26878929138,1000,
1518667206.32,4.25652265549,1000,
1518667206.58,4.23607826233,1000,
1518667206.84,4.17065620422,1000,
1518667207.1,4.23607826233,1000,
1518667207.36,4.26878929138,1000,
1518667207.62,4.16656732559,1000,
1518667207.88,4.25243377686,1000,
1518667208.14,4.23607826233,1000,
1518667208.41,4.21563386917,1000,
1518667208.67,4.23607826233,1000,
1518667208.93,4.23607826233,1000,
1518667209.19,4.23607826233,1000,
1518667209.45,4.15021181107,1000,
1518667209.71,4.27287817001,1000,
1518667209.97,4.15021181107,1000,
1518667210.23,4.15021181107,1000,
1518667210.5,4.25243377686,1000,
1518667210.76,4.25243377686,1000,
1518667211.02,4.18292284012,1000,
1518667211.28,4.23607826233,1000,
1518667211.54,4.25243377686,1000,
1518667211.8,4.25243377686,1000,
1518667212.06,4.23607826233,1000,
1518667212.32,4.18701171875,1000,
1518667212.59,4.23607826233,1000,
1518667212.85,4.16656732559,1000,
1518667213.11,4.23607826233,1000,
1518667213.37,4.23607826233,1000,
1518667213.63,4.23607826233,1000,
1518667213.89,4.17065620422,1000,
1518667214.15,4.23607826233,1000,
1518667214.41,4.23607826233,1000,
1518667214.68,4.32194471359,1000,
1518667214.94,4.25243377686,1000,
